signal_id,signal_time_utc,session_tag,entry_candle_idx,horizon_candle_idx,horizon_end_utc,current_price,predicted_trend,true_trend,tp,sl,trend_success,tp_before_sl,level_success,level_forced,outcome,time_to_outcome_hours,volatility_score,is_high_volatility,error_injected,confidence_bull,confidence_flat,confidence_bear
126,2025-12-02T13:30:00+00:00,us_open,1549,1573,2025-12-03T13:00:00+00:00,87731.41,flat,bull,88033.57,87407.11,0,0,0,1,sl_hit_before_tp,19.88,0.3502,0,1,0.0,100.0,0.0
127,2025-12-03T00:00:00+00:00,asia_open,1560,1584,2025-12-04T00:00:00+00:00,91660.12,flat,bull,92148.26,91522.55,0,0,0,0,sl_hit_before_tp,1.00,0.4748,1,1,0.0,50.0,50.0
128,2025-12-03T13:30:00+00:00,us_open,1573,1597,2025-12-04T13:00:00+00:00,93130.88,flat,bear,93636.42,92958.56,0,0,0,0,sl_hit_before_tp,1.00,0.5303,1,1,0.0,50.0,50.0
129,2025-12-04T00:00:00+00:00,asia_open,1584,1608,2025-12-05T00:00:00+00:00,93054.86,flat,bear,93326.06,92672.04,0,0,0,1,sl_hit_before_tp,23.92,0.3661,0,1,0.0,100.0,0.0
130,2025-12-04T13:30:00+00:00,us_open,1597,1621,2025-12-05T13:00:00+00:00,92516.38,bear,bear,92886.45,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.3384,0,0,0.0,0.0,100.0
131,2025-12-05T00:00:00+00:00,asia_open,1608,1632,2025-12-06T00:00:00+00:00,92299.08,flat,bear,92771.31,91979.65,0,0,0,0,sl_hit_before_tp,3.00,0.3514,0,1,0.0,50.0,50.0
132,2025-12-05T13:30:00+00:00,us_open,1621,1645,2025-12-06T13:00:00+00:00,90465.14,flat,bear,90991.33,90318.99,0,0,0,0,sl_hit_before_tp,1.00,0.3439,0,1,0.0,100.0,0.0
133,2025-12-06T00:00:00+00:00,asia_open,1632,1656,2025-12-07T00:00:00+00:00,89422.25,flat,flat,89779.94,0.00,1,1,1,0,tp_hit_before_sl,3.00,0.3546,0,0,0.0,100.0,0.0
134,2025-12-06T13:30:00+00:00,us_open,1645,1669,2025-12-07T13:00:00+00:00,89673.73,flat,bear,90384.72,89358.26,0,0,0,0,sl_hit_before_tp,6.00,0.2773,0,1,0.0,100.0,0.0
135,2025-12-07T00:00:00+00:00,asia_open,1656,1680,2025-12-08T00:00:00+00:00,89392.39,bull,bull,89749.96,0.00,1,1,1,0,tp_hit_before_sl,4.00,0.1492,0,0,50.0,0.0,50.0
136,2025-12-07T13:30:00+00:00,us_open,1669,1693,2025-12-08T13:00:00+00:00,89053.74,flat,bull,89867.95,88744.97,0,0,0,0,sl_hit_before_tp,1.00,0.1886,0,1,0.0,100.0,0.0
137,2025-12-08T00:00:00+00:00,asia_open,1680,1704,2025-12-09T00:00:00+00:00,90346.70,flat,flat,90708.09,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.4292,0,0,0.0,100.0,0.0
138,2025-12-08T13:30:00+00:00,us_open,1693,1717,2025-12-09T13:00:00+00:00,91467.82,flat,bear,91833.69,0.00,0,0,0,0,no_hit,24.00,0.4518,1,1,0.0,100.0,0.0
139,2025-12-09T00:00:00+00:00,asia_open,1704,1728,2025-12-10T00:00:00+00:00,90396.73,bull,bull,90758.32,0.00,1,1,1,0,tp_hit_before_sl,13.00,0.3435,0,0,50.0,0.0,50.0
140,2025-12-09T13:30:00+00:00,us_open,1717,1741,2025-12-10T13:00:00+00:00,90431.03,bull,bull,90792.75,0.00,1,1,1,0,tp_hit_before_sl,2.00,0.3319,0,0,50.0,0.0,50.0
141,2025-12-10T00:00:00+00:00,asia_open,1728,1752,2025-12-11T00:00:00+00:00,92130.81,flat,bear,92333.27,91523.05,0,0,0,1,sl_hit_before_tp,19.15,0.4195,0,1,0.0,100.0,0.0
142,2025-12-10T13:30:00+00:00,us_open,1741,1765,2025-12-11T13:00:00+00:00,92093.66,flat,bear,92768.34,91920.76,0,0,0,0,sl_hit_before_tp,1.00,0.3982,0,1,0.0,100.0,0.0
143,2025-12-11T00:00:00+00:00,asia_open,1752,1776,2025-12-12T00:00:00+00:00,91386.17,flat,flat,91751.71,0.00,1,1,1,0,tp_hit_before_sl,20.00,0.2534,0,0,0.0,100.0,0.0
144,2025-12-11T13:30:00+00:00,us_open,1765,1789,2025-12-12T13:00:00+00:00,90103.53,bull,bull,90463.94,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2768,0,0,100.0,0.0,0.0
145,2025-12-12T00:00:00+00:00,asia_open,1776,1800,2025-12-13T00:00:00+00:00,91573.88,flat,bear,91777.10,91188.26,0,0,0,1,sl_hit_before_tp,1.78,0.3921,0,1,0.0,100.0,0.0
146,2025-12-12T13:30:00+00:00,us_open,1789,1813,2025-12-13T13:00:00+00:00,92302.79,flat,bear,92672.00,0.00,0,0,0,0,no_hit,24.00,0.3587,0,1,0.0,100.0,0.0
147,2025-12-13T00:00:00+00:00,asia_open,1800,1824,2025-12-14T00:00:00+00:00,90323.01,flat,flat,90601.33,89979.23,1,1,1,0,tp_hit_before_sl,10.00,0.2574,0,0,0.0,50.0,50.0
148,2025-12-13T13:30:00+00:00,us_open,1813,1837,2025-12-14T13:00:00+00:00,90245.87,bear,bear,90606.85,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2077,0,0,50.0,0.0,50.0
149,2025-12-14T00:00:00+00:00,asia_open,1824,1848,2025-12-15T00:00:00+00:00,90340.00,bear,bear,90701.36,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.0811,0,0,0.0,0.0,100.0
150,2025-12-14T13:30:00+00:00,us_open,1837,1861,2025-12-15T13:00:00+00:00,89489.50,flat,flat,89847.46,0.00,1,1,1,0,tp_hit_before_sl,13.00,0.0957,0,0,0.0,50.0,50.0
151,2025-12-15T00:00:00+00:00,asia_open,1848,1872,2025-12-16T00:00:00+00:00,88465.90,flat,bear,88639.92,88011.07,0,0,0,1,sl_hit_before_tp,2.11,0.1537,0,1,0.0,100.0,0.0
152,2025-12-15T13:30:00+00:00,us_open,1861,1885,2025-12-16T13:00:00+00:00,89432.00,bear,bear,89789.73,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1924,0,0,50.0,0.0,50.0
153,2025-12-16T00:00:00+00:00,asia_open,1872,1896,2025-12-17T00:00:00+00:00,85865.48,bull,bull,86208.94,0.00,1,1,1,0,tp_hit_before_sl,2.00,0.3712,0,0,100.0,0.0,0.0
154,2025-12-16T13:30:00+00:00,us_open,1885,1909,2025-12-17T13:00:00+00:00,86443.02,bull,bull,86788.79,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.4356,0,0,100.0,0.0,0.0
155,2025-12-17T00:00:00+00:00,asia_open,1896,1920,2025-12-18T00:00:00+00:00,87537.21,flat,bear,88293.46,87295.26,0,0,0,0,sl_hit_before_tp,2.00,0.3477,0,1,0.0,50.0,50.0
156,2025-12-17T13:30:00+00:00,us_open,1909,1933,2025-12-18T13:00:00+00:00,87631.37,flat,bull,88255.11,87444.34,0,0,0,0,sl_hit_before_tp,1.00,0.3395,0,1,0.0,50.0,50.0
157,2025-12-18T00:00:00+00:00,asia_open,1920,1944,2025-12-19T00:00:00+00:00,86230.74,flat,bear,86768.74,86083.24,0,0,0,0,sl_hit_before_tp,1.00,0.4759,1,1,0.0,100.0,0.0
158,2025-12-18T13:30:00+00:00,us_open,1933,1957,2025-12-19T13:00:00+00:00,88851.70,flat,bear,89681.20,88602.59,0,0,0,0,sl_hit_before_tp,1.00,0.5036,1,1,0.0,50.0,50.0
159,2025-12-19T00:00:00+00:00,asia_open,1944,1968,2025-12-20T00:00:00+00:00,85604.88,flat,bull,86237.50,85446.55,0,0,0,0,sl_hit_before_tp,1.00,0.4740,1,1,0.0,50.0,50.0
160,2025-12-19T13:30:00+00:00,us_open,1957,1981,2025-12-20T13:00:00+00:00,87997.14,flat,flat,88349.13,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.4728,1,0,0.0,50.0,50.0
161,2025-12-20T00:00:00+00:00,asia_open,1968,1992,2025-12-21T00:00:00+00:00,88005.63,flat,bull,88617.40,87681.73,0,0,0,0,no_hit,24.00,0.3597,0,1,0.0,50.0,50.0
162,2025-12-20T13:30:00+00:00,us_open,1981,2005,2025-12-21T13:00:00+00:00,88270.39,bear,bear,88623.47,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2056,0,0,0.0,0.0,100.0
163,2025-12-21T00:00:00+00:00,asia_open,1992,2016,2025-12-22T00:00:00+00:00,88387.92,flat,flat,88741.47,0.00,1,1,1,0,tp_hit_before_sl,8.00,0.0584,0,0,0.0,100.0,0.0
164,2025-12-21T13:30:00+00:00,us_open,2005,2029,2025-12-22T13:00:00+00:00,87670.10,bull,bull,88020.78,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1621,0,0,50.0,0.0,50.0
165,2025-12-22T00:00:00+00:00,asia_open,2016,2040,2025-12-23T00:00:00+00:00,88622.40,flat,flat,88976.89,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2138,0,0,0.0,100.0,0.0
166,2025-12-22T13:30:00+00:00,us_open,2029,2053,2025-12-23T13:00:00+00:00,89912.37,flat,bear,90463.82,89758.68,0,0,0,0,sl_hit_before_tp,1.00,0.1973,0,1,0.0,50.0,50.0
167,2025-12-23T00:00:00+00:00,asia_open,2040,2064,2025-12-24T00:00:00+00:00,88770.47,flat,bear,89125.55,0.00,0,0,0,0,no_hit,24.00,0.2665,0,1,0.0,100.0,0.0
168,2025-12-23T13:30:00+00:00,us_open,2053,2077,2025-12-24T13:00:00+00:00,87616.67,flat,flat,87967.14,0.00,1,1,1,0,tp_hit_before_sl,3.00,0.2585,0,0,0.0,100.0,0.0
169,2025-12-24T00:00:00+00:00,asia_open,2064,2088,2025-12-25T00:00:00+00:00,87660.47,flat,flat,88011.11,0.00,1,1,1,0,tp_hit_before_sl,22.00,0.3162,0,0,0.0,100.0,0.0
170,2025-12-24T13:30:00+00:00,us_open,2077,2101,2025-12-25T13:00:00+00:00,87286.90,bull,bull,87636.05,0.00,1,1,1,0,tp_hit_before_sl,3.00,0.3125,0,0,100.0,0.0,0.0
171,2025-12-25T00:00:00+00:00,asia_open,2088,2112,2025-12-26T00:00:00+00:00,87568.37,flat,bear,88288.72,87355.69,0,0,0,0,sl_hit_before_tp,8.00,0.1876,0,1,0.0,100.0,0.0
172,2025-12-25T13:30:00+00:00,us_open,2101,2125,2025-12-26T13:00:00+00:00,87638.25,flat,bull,87834.32,87260.65,0,0,0,1,sl_hit_before_tp,8.68,0.1413,0,1,0.0,100.0,0.0
173,2025-12-26T00:00:00+00:00,asia_open,2112,2136,2025-12-27T00:00:00+00:00,87120.00,flat,flat,87468.48,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1666,0,0,0.0,100.0,0.0
174,2025-12-26T13:30:00+00:00,us_open,2125,2149,2025-12-27T13:00:00+00:00,88992.88,flat,bear,89348.85,0.00,0,0,0,0,no_hit,24.00,0.3197,0,1,0.0,100.0,0.0
175,2025-12-27T00:00:00+00:00,asia_open,2136,2160,2025-12-28T00:00:00+00:00,87401.07,bull,bull,87750.67,0.00,1,1,1,0,tp_hit_before_sl,22.00,0.3701,0,0,100.0,0.0,0.0
176,2025-12-27T13:30:00+00:00,us_open,2149,2173,2025-12-28T13:00:00+00:00,87452.78,flat,bull,88068.32,87270.14,0,0,0,0,no_hit,24.00,0.1888,0,1,0.0,100.0,0.0
177,2025-12-28T00:00:00+00:00,asia_open,2160,2184,2025-12-29T00:00:00+00:00,87854.96,flat,bull,88521.49,87583.37,0,0,0,0,sl_hit_before_tp,18.00,0.0720,0,1,0.0,100.0,0.0
178,2025-12-28T13:30:00+00:00,us_open,2173,2197,2025-12-29T13:00:00+00:00,87896.59,flat,bear,88557.09,87697.33,0,0,0,0,sl_hit_before_tp,5.00,0.0700,0,1,0.0,100.0,0.0
179,2025-12-29T00:00:00+00:00,asia_open,2184,2208,2025-12-30T00:00:00+00:00,88295.69,bear,bear,88648.87,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.0832,0,0,0.0,0.0,100.0
180,2025-12-29T13:30:00+00:00,us_open,2197,2221,2025-12-30T13:00:00+00:00,87387.71,flat,bull,87690.73,86991.25,0,0,0,1,sl_hit_before_tp,1.51,0.2719,0,1,0.0,100.0,0.0
181,2025-12-30T00:00:00+00:00,asia_open,2208,2232,2025-12-31T00:00:00+00:00,87250.23,flat,bull,87645.26,87072.85,0,0,0,0,sl_hit_before_tp,2.00,0.2865,0,1,0.0,100.0,0.0
182,2025-12-30T13:30:00+00:00,us_open,2221,2245,2025-12-31T13:00:00+00:00,88110.02,bull,bull,88462.46,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1511,0,0,100.0,0.0,0.0
183,2025-12-31T00:00:00+00:00,asia_open,2232,2256,2026-01-01T00:00:00+00:00,88255.54,flat,bear,88486.83,87940.57,0,0,0,1,sl_hit_before_tp,20.75,0.2093,0,1,0.0,50.0,50.0
184,2025-12-31T13:30:00+00:00,us_open,2245,2269,2026-01-01T13:00:00+00:00,88991.88,flat,bear,89347.85,0.00,0,0,0,0,no_hit,24.00,0.2357,0,1,0.0,50.0,50.0
185,2026-01-01T00:00:00+00:00,asia_open,2256,2280,2026-01-02T00:00:00+00:00,87809.23,bull,bull,88160.47,0.00,1,1,1,0,tp_hit_before_sl,17.00,0.2078,0,0,100.0,0.0,0.0
186,2026-01-01T13:30:00+00:00,us_open,2269,2293,2026-01-02T13:00:00+00:00,87922.64,flat,bull,88132.15,87386.54,0,0,0,1,sl_hit_before_tp,11.51,0.1598,0,1,0.0,100.0,0.0
187,2026-01-02T00:00:00+00:00,asia_open,2280,2304,2026-01-03T00:00:00+00:00,88833.97,bull,bull,89189.31,0.00,1,1,1,0,tp_hit_before_sl,8.00,0.1301,0,0,50.0,0.0,50.0
188,2026-01-02T13:30:00+00:00,us_open,2293,2317,2026-01-03T13:00:00+00:00,89348.68,bull,bull,89706.07,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1805,0,0,100.0,0.0,0.0
189,2026-01-03T00:00:00+00:00,asia_open,2304,2328,2026-01-04T00:00:00+00:00,90156.19,flat,bull,90793.50,89835.96,0,0,0,0,sl_hit_before_tp,7.00,0.2505,0,1,0.0,50.0,50.0
190,2026-01-03T13:30:00+00:00,us_open,2317,2341,2026-01-04T13:00:00+00:00,90004.96,flat,bull,90289.13,89629.09,0,0,0,1,sl_hit_before_tp,15.77,0.2121,0,1,0.0,50.0,50.0
191,2026-01-04T00:00:00+00:00,asia_open,2328,2352,2026-01-05T00:00:00+00:00,91341.47,flat,bull,91819.31,91070.62,0,0,0,0,sl_hit_before_tp,1.00,0.1490,0,1,0.0,100.0,0.0
192,2026-01-04T13:30:00+00:00,us_open,2341,2365,2026-01-05T13:00:00+00:00,91264.00,flat,bull,91863.28,90927.10,0,0,0,0,sl_hit_before_tp,6.00,0.1723,0,1,0.0,100.0,0.0
193,2026-01-05T00:00:00+00:00,asia_open,2352,2376,2026-01-06T00:00:00+00:00,92405.46,flat,bull,92632.29,92054.46,0,0,0,1,sl_hit_before_tp,13.99,0.1738,0,1,0.0,50.0,50.0
194,2026-01-05T13:30:00+00:00,us_open,2365,2389,2026-01-06T13:00:00+00:00,92742.74,flat,bull,93406.15,92533.20,0,0,0,0,sl_hit_before_tp,1.00,0.1957,0,1,0.0,100.0,0.0
195,2026-01-06T00:00:00+00:00,asia_open,2376,2400,2026-01-07T00:00:00+00:00,93816.70,flat,bear,94337.27,93661.11,0,0,0,0,sl_hit_before_tp,2.00,0.2493,0,1,0.0,100.0,0.0
196,2026-01-06T13:30:00+00:00,us_open,2389,2413,2026-01-07T13:00:00+00:00,93716.53,flat,bear,94506.04,93532.96,0,0,0,0,sl_hit_before_tp,1.00,0.2264,0,1,0.0,50.0,50.0
197,2026-01-07T00:00:00+00:00,asia_open,2400,2424,2026-01-08T00:00:00+00:00,92709.52,bear,bear,93080.36,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.3421,0,0,0.0,0.0,100.0
198,2026-01-07T13:30:00+00:00,us_open,2413,2437,2026-01-08T13:00:00+00:00,92044.67,flat,bear,92412.85,0.00,0,0,0,0,no_hit,24.00,0.3947,0,1,0.0,50.0,50.0
199,2026-01-08T00:00:00+00:00,asia_open,2424,2448,2026-01-09T00:00:00+00:00,91394.71,flat,flat,91653.92,90854.74,1,1,1,0,tp_hit_before_sl,1.00,0.2326,0,0,0.0,50.0,50.0
200,2026-01-08T13:30:00+00:00,us_open,2437,2461,2026-01-09T13:00:00+00:00,89962.14,flat,bull,90772.54,89718.64,0,0,0,0,sl_hit_before_tp,1.00,0.2721,0,1,0.0,100.0,0.0
201,2026-01-09T00:00:00+00:00,asia_open,2448,2472,2026-01-10T00:00:00+00:00,91290.33,flat,bear,91926.83,91110.60,0,0,0,0,sl_hit_before_tp,1.00,0.3021,0,1,0.0,100.0,0.0
202,2026-01-09T13:30:00+00:00,us_open,2461,2485,2026-01-10T13:00:00+00:00,90607.66,flat,flat,90970.09,0.00,1,1,1,0,tp_hit_before_sl,2.00,0.2327,0,0,0.0,100.0,0.0
203,2026-01-10T00:00:00+00:00,asia_open,2472,2496,2026-01-11T00:00:00+00:00,90600.00,flat,flat,91200.59,90264.79,1,1,1,1,tp_hit_before_sl,16.55,0.2823,0,0,0.0,100.0,0.0
204,2026-01-10T13:30:00+00:00,us_open,2485,2509,2026-01-11T13:00:00+00:00,90656.51,flat,flat,91019.14,0.00,1,1,1,0,tp_hit_before_sl,23.00,0.2194,0,0,0.0,100.0,0.0
205,2026-01-11T00:00:00+00:00,asia_open,2496,2520,2026-01-12T00:00:00+00:00,90640.44,bull,bull,91003.00,0.00,1,1,1,0,tp_hit_before_sl,12.00,0.0884,0,0,50.0,0.0,50.0
206,2026-01-11T13:30:00+00:00,us_open,2509,2533,2026-01-12T13:00:00+00:00,90849.45,flat,flat,91212.85,0.00,1,1,1,0,tp_hit_before_sl,3.00,0.0663,0,0,0.0,50.0,50.0
207,2026-01-12T00:00:00+00:00,asia_open,2520,2544,2026-01-13T00:00:00+00:00,91258.65,flat,flat,91623.68,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.1256,0,0,0.0,100.0,0.0
208,2026-01-12T13:30:00+00:00,us_open,2533,2557,2026-01-13T13:00:00+00:00,90636.01,flat,bull,91336.86,90495.96,0,0,0,0,sl_hit_before_tp,1.00,0.2754,0,1,0.0,100.0,0.0
209,2026-01-13T00:00:00+00:00,asia_open,2544,2568,2026-01-14T00:00:00+00:00,91482.74,flat,bull,92351.36,91182.78,0,0,0,0,sl_hit_before_tp,1.00,0.3472,0,1,0.0,50.0,50.0
210,2026-01-13T13:30:00+00:00,us_open,2557,2581,2026-01-14T13:00:00+00:00,92076.12,flat,bull,92839.05,91908.74,0,0,0,0,sl_hit_before_tp,1.00,0.2763,0,1,0.0,50.0,50.0
211,2026-01-14T00:00:00+00:00,asia_open,2568,2592,2026-01-15T00:00:00+00:00,95236.84,flat,bull,96036.13,94977.88,0,0,0,0,sl_hit_before_tp,5.00,0.3435,0,1,0.0,100.0,0.0
212,2026-01-14T13:30:00+00:00,us_open,2581,2605,2026-01-15T13:00:00+00:00,94998.19,flat,bull,95258.70,94530.69,0,0,0,1,sl_hit_before_tp,14.20,0.3460,0,1,0.0,100.0,0.0
213,2026-01-15T00:00:00+00:00,asia_open,2592,2616,2026-01-16T00:00:00+00:00,96658.03,flat,bear,97115.41,96338.25,0,0,0,0,sl_hit_before_tp,1.00,0.3183,0,1,0.0,100.0,0.0
214,2026-01-15T13:30:00+00:00,us_open,2605,2629,2026-01-16T13:00:00+00:00,96846.75,bear,bear,97234.14,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.3400,0,0,50.0,0.0,50.0
215,2026-01-16T00:00:00+00:00,asia_open,2616,2640,2026-01-17T00:00:00+00:00,95633.50,flat,flat,95815.42,95131.14,1,1,1,0,tp_hit_before_sl,1.00,0.2769,0,0,0.0,50.0,50.0
216,2026-01-16T13:30:00+00:00,us_open,2629,2653,2026-01-17T13:00:00+00:00,95448.87,flat,flat,95644.54,94889.74,1,1,1,0,tp_hit_before_sl,1.00,0.2111,0,0,0.0,50.0,50.0
217,2026-01-17T00:00:00+00:00,asia_open,2640,2664,2026-01-18T00:00:00+00:00,95465.97,flat,flat,96171.60,95130.84,1,1,1,1,tp_hit_before_sl,12.45,0.1617,0,0,0.0,100.0,0.0
218,2026-01-17T13:30:00+00:00,us_open,2653,2677,2026-01-18T13:00:00+00:00,95438.32,flat,flat,95621.01,94877.16,1,1,1,0,tp_hit_before_sl,2.00,0.1454,0,0,0.0,100.0,0.0
219,2026-01-18T00:00:00+00:00,asia_open,2664,2688,2026-01-19T00:00:00+00:00,95112.47,flat,bear,95854.06,94937.31,0,0,0,0,sl_hit_before_tp,1.00,0.0950,0,1,0.0,100.0,0.0
220,2026-01-18T13:30:00+00:00,us_open,2677,2701,2026-01-19T13:00:00+00:00,95146.82,flat,bear,95614.43,94905.26,0,0,0,0,sl_hit_before_tp,10.00,0.0952,0,1,0.0,100.0,0.0
221,2026-01-19T00:00:00+00:00,asia_open,2688,2712,2026-01-20T00:00:00+00:00,92711.02,flat,flat,93081.86,0.00,1,1,1,0,tp_hit_before_sl,8.00,0.2181,0,0,0.0,50.0,50.0
222,2026-01-19T13:30:00+00:00,us_open,2701,2725,2026-01-20T13:00:00+00:00,93031.86,bear,bear,93403.99,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2420,0,0,0.0,0.0,100.0
223,2026-01-20T00:00:00+00:00,asia_open,2712,2736,2026-01-21T00:00:00+00:00,92717.90,flat,bear,93088.77,0.00,0,0,0,0,no_hit,24.00,0.1540,0,1,0.0,50.0,50.0
224,2026-01-20T13:30:00+00:00,us_open,2725,2749,2026-01-21T13:00:00+00:00,90958.88,flat,bear,91562.39,90820.58,0,0,0,0,sl_hit_before_tp,1.00,0.2076,0,1,0.0,50.0,50.0
225,2026-01-21T00:00:00+00:00,asia_open,2736,2760,2026-01-22T00:00:00+00:00,88936.01,bull,bull,89291.75,0.00,1,1,1,0,tp_hit_before_sl,2.00,0.3062,0,0,100.0,0.0,0.0
226,2026-01-21T13:30:00+00:00,us_open,2749,2773,2026-01-22T13:00:00+00:00,88672.64,flat,bull,88840.19,88352.36,0,0,0,1,sl_hit_before_tp,2.39,0.2965,0,1,0.0,100.0,0.0
227,2026-01-22T00:00:00+00:00,asia_open,2760,2784,2026-01-23T00:00:00+00:00,89908.49,flat,bear,90591.00,89696.69,0,0,0,0,sl_hit_before_tp,13.00,0.5152,1,1,0.0,100.0,0.0
228,2026-01-22T13:30:00+00:00,us_open,2773,2797,2026-01-23T13:00:00+00:00,89619.81,flat,flat,89978.29,0.00,1,1,1,0,tp_hit_before_sl,13.00,0.4846,1,0,0.0,50.0,50.0
229,2026-01-23T00:00:00+00:00,asia_open,2784,2808,2026-01-24T00:00:00+00:00,89520.01,flat,flat,89878.09,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2134,0,0,0.0,100.0,0.0
230,2026-01-23T13:30:00+00:00,us_open,2797,2821,2026-01-24T13:00:00+00:00,89350.81,flat,flat,89708.21,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2378,0,0,0.0,50.0,50.0
231,2026-01-24T00:00:00+00:00,asia_open,2808,2832,2026-01-25T00:00:00+00:00,89452.83,flat,flat,89810.64,0.00,1,1,1,0,tp_hit_before_sl,3.00,0.2811,0,0,0.0,50.0,50.0
232,2026-01-24T13:30:00+00:00,us_open,2821,2845,2026-01-25T13:00:00+00:00,89368.22,flat,bear,89725.69,0.00,0,0,0,0,no_hit,24.00,0.2129,0,1,0.0,100.0,0.0
233,2026-01-25T00:00:00+00:00,asia_open,2832,2856,2026-01-26T00:00:00+00:00,89315.18,bear,bear,89672.44,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.0851,0,0,50.0,0.0,50.0
234,2026-01-25T13:30:00+00:00,us_open,2845,2869,2026-01-26T13:00:00+00:00,88921.00,flat,bear,89276.68,0.00,0,0,0,0,no_hit,24.00,0.1294,0,1,0.0,100.0,0.0
235,2026-01-26T00:00:00+00:00,asia_open,2856,2880,2026-01-27T00:00:00+00:00,86854.86,flat,bull,87103.02,86352.99,0,0,0,1,sl_hit_before_tp,19.44,0.2346,0,1,0.0,100.0,0.0
236,2026-01-26T13:30:00+00:00,us_open,2869,2893,2026-01-27T13:00:00+00:00,87960.01,flat,flat,88311.85,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2789,0,0,0.0,100.0,0.0
237,2026-01-27T00:00:00+00:00,asia_open,2880,2904,2026-01-28T00:00:00+00:00,88353.97,flat,bull,89072.16,88218.43,0,0,0,0,sl_hit_before_tp,1.00,0.2801,0,1,0.0,50.0,50.0
238,2026-01-27T13:30:00+00:00,us_open,2893,2917,2026-01-28T13:00:00+00:00,87982.15,bull,bull,88334.08,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2282,0,0,50.0,0.0,50.0
239,2026-01-28T00:00:00+00:00,asia_open,2904,2928,2026-01-29T00:00:00+00:00,89467.72,flat,flat,89825.59,0.00,1,1,1,0,tp_hit_before_sl,11.00,0.3074,0,0,0.0,100.0,0.0
240,2026-01-28T13:30:00+00:00,us_open,2917,2941,2026-01-29T13:00:00+00:00,90257.91,flat,bear,90618.94,0.00,0,0,0,0,no_hit,24.00,0.3677,0,1,0.0,100.0,0.0
241,2026-01-29T00:00:00+00:00,asia_open,2928,2952,2026-01-30T00:00:00+00:00,89143.91,flat,bear,89500.49,0.00,0,0,0,0,no_hit,24.00,0.2842,0,1,0.0,50.0,50.0
242,2026-01-29T13:30:00+00:00,us_open,2941,2965,2026-01-30T13:00:00+00:00,88052.88,flat,bear,88405.09,0.00,0,0,0,0,no_hit,24.00,0.2785,0,1,0.0,50.0,50.0
243,2026-01-30T00:00:00+00:00,asia_open,2952,2976,2026-01-31T00:00:00+00:00,84192.00,flat,flat,84528.77,0.00,1,1,1,0,tp_hit_before_sl,19.00,0.4708,1,0,0.0,50.0,50.0
244,2026-01-30T13:30:00+00:00,us_open,2965,2989,2026-01-31T13:00:00+00:00,82740.92,flat,flat,83071.88,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.5848,1,0,0.0,50.0,50.0
245,2026-01-31T00:00:00+00:00,asia_open,2976,3000,2026-02-01T00:00:00+00:00,84067.83,flat,bear,84404.10,0.00,0,0,0,0,no_hit,24.00,0.4172,0,1,0.0,100.0,0.0
246,2026-01-31T13:30:00+00:00,us_open,2989,3013,2026-02-01T13:00:00+00:00,82767.99,bear,bear,83099.06,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.2542,0,0,50.0,0.0,50.0
247,2026-02-01T00:00:00+00:00,asia_open,3000,3024,2026-02-02T00:00:00+00:00,78902.31,flat,bear,79488.03,78614.47,0,0,0,0,sl_hit_before_tp,1.00,0.4225,0,1,0.0,100.0,0.0
248,2026-02-01T13:30:00+00:00,us_open,3013,3037,2026-02-02T13:00:00+00:00,78317.51,flat,flat,78508.57,77831.94,1,1,1,0,tp_hit_before_sl,1.00,0.5426,1,0,0.0,50.0,50.0
249,2026-02-02T00:00:00+00:00,asia_open,3024,3048,2026-02-03T00:00:00+00:00,77672.61,flat,bull,78289.55,77501.16,0,0,0,0,sl_hit_before_tp,1.00,0.4537,1,1,0.0,50.0,50.0
250,2026-02-02T13:30:00+00:00,us_open,3037,3061,2026-02-03T13:00:00+00:00,78224.79,flat,flat,78537.69,0.00,1,1,1,0,tp_hit_before_sl,1.00,0.5355,1,0,0.0,50.0,50.0
