signal_id,signal_time_utc,session_tag,entry_candle_idx,horizon_candle_idx,horizon_end_utc,current_price,predicted_trend,true_trend,tp,sl,trend_success,tp_before_sl,level_success,level_forced,outcome,time_to_outcome_hours,volatility_score,is_high_volatility,error_injected,confidence_bull,confidence_flat,confidence_bear
127,2025-12-03T00:00:00+00:00,asia_open,1560,1584,2025-12-04T00:00:00+00:00,93429.95,flat,bear,94834.16,90622.00,0,0,0,0,no_hit,24.00,0.4748,1,1,33.0,34.0,33.0
128,2025-12-03T13:30:00+00:00,us_open,1573,1597,2025-12-04T13:00:00+00:00,93429.95,flat,bear,94834.16,90990.23,0,0,0,0,no_hit,24.00,0.5303,1,1,33.0,34.0,33.0
129,2025-12-04T00:00:00+00:00,asia_open,1584,1608,2025-12-05T00:00:00+00:00,92078.06,flat,flat,93429.95,90889.00,1,1,1,0,tp_hit_before_sl,1.00,0.3661,0,0,33.0,34.0,33.0
130,2025-12-04T13:30:00+00:00,us_open,1597,1621,2025-12-05T13:00:00+00:00,92078.06,bear,bear,91481.28,92223.34,1,1,1,1,tp_hit_before_sl,22.45,0.3384,0,0,33.0,33.0,34.0
131,2025-12-05T00:00:00+00:00,asia_open,1608,1632,2025-12-06T00:00:00+00:00,89330.04,flat,flat,91843.12,88056.00,1,1,1,0,tp_hit_before_sl,1.00,0.3514,0,0,33.0,34.0,33.0
132,2025-12-05T13:30:00+00:00,us_open,1621,1645,2025-12-06T13:00:00+00:00,89330.04,flat,flat,89553.93,88866.53,1,1,1,0,tp_hit_before_sl,1.00,0.3439,0,0,33.0,34.0,33.0
133,2025-12-06T00:00:00+00:00,asia_open,1632,1656,2025-12-07T00:00:00+00:00,89236.79,flat,flat,89419.36,88864.93,1,1,1,0,tp_hit_before_sl,1.00,0.3546,0,0,33.0,34.0,33.0
134,2025-12-06T13:30:00+00:00,us_open,1645,1669,2025-12-07T13:00:00+00:00,89236.79,flat,flat,89418.12,88902.66,1,1,1,0,tp_hit_before_sl,1.00,0.2773,0,0,33.0,34.0,33.0
135,2025-12-07T00:00:00+00:00,asia_open,1656,1680,2025-12-08T00:00:00+00:00,90395.31,flat,flat,90987.75,90196.44,1,1,1,1,tp_hit_before_sl,11.88,0.1492,0,0,33.0,34.0,33.0
136,2025-12-07T13:30:00+00:00,us_open,1669,1693,2025-12-08T13:00:00+00:00,90395.31,bull,bull,90836.72,90212.66,1,1,1,1,tp_hit_before_sl,3.29,0.1886,0,0,34.0,33.0,33.0
137,2025-12-08T00:00:00+00:00,asia_open,1680,1704,2025-12-09T00:00:00+00:00,90634.34,flat,flat,92287.15,87719.28,1,1,1,0,tp_hit_before_sl,9.00,0.4292,0,0,33.0,34.0,33.0
138,2025-12-08T13:30:00+00:00,us_open,1693,1717,2025-12-09T13:00:00+00:00,90634.34,flat,flat,90819.69,90040.84,1,1,1,0,tp_hit_before_sl,1.00,0.4518,0,0,33.0,34.0,33.0
139,2025-12-09T00:00:00+00:00,asia_open,1704,1728,2025-12-10T00:00:00+00:00,92678.80,bear,bear,92371.99,93097.21,1,1,1,0,tp_hit_before_sl,1.00,0.3435,0,0,33.0,33.0,34.0
140,2025-12-09T13:30:00+00:00,us_open,1717,1741,2025-12-10T13:00:00+00:00,92678.80,bear,bear,92404.08,93113.80,1,1,1,0,tp_hit_before_sl,1.00,0.3319,0,0,33.0,33.0,34.0
141,2025-12-10T00:00:00+00:00,asia_open,1728,1752,2025-12-11T00:00:00+00:00,92015.37,flat,bear,92227.84,91683.99,0,0,0,1,sl_hit_before_tp,8.46,0.4195,0,1,33.0,34.0,33.0
142,2025-12-10T13:30:00+00:00,us_open,1741,1765,2025-12-11T13:00:00+00:00,92015.37,flat,bear,92627.59,91827.91,0,0,0,0,sl_hit_before_tp,1.00,0.3982,0,1,33.0,34.0,33.0
143,2025-12-11T00:00:00+00:00,asia_open,1752,1776,2025-12-12T00:00:00+00:00,92513.38,bear,bear,94476.00,91563.15,1,1,1,0,tp_hit_before_sl,1.00,0.2534,0,0,33.0,33.0,34.0
144,2025-12-11T13:30:00+00:00,us_open,1765,1789,2025-12-12T13:00:00+00:00,92513.38,flat,flat,93249.01,92281.63,1,1,1,1,tp_hit_before_sl,7.95,0.2768,0,0,33.0,34.0,33.0
145,2025-12-12T00:00:00+00:00,asia_open,1776,1800,2025-12-13T00:00:00+00:00,90268.42,flat,flat,90447.27,89831.99,1,1,1,0,tp_hit_before_sl,1.00,0.3921,0,0,33.0,34.0,33.0
146,2025-12-12T13:30:00+00:00,us_open,1789,1813,2025-12-13T13:00:00+00:00,90268.42,flat,flat,90538.21,89945.55,1,1,1,0,tp_hit_before_sl,1.00,0.3587,0,0,33.0,34.0,33.0
147,2025-12-13T00:00:00+00:00,asia_open,1800,1824,2025-12-14T00:00:00+00:00,90240.01,flat,flat,90403.68,89650.95,1,1,1,0,tp_hit_before_sl,3.00,0.2574,0,0,33.0,34.0,33.0
148,2025-12-13T13:30:00+00:00,us_open,1813,1837,2025-12-14T13:00:00+00:00,90240.01,bear,bear,89998.56,90723.55,1,1,1,0,tp_hit_before_sl,1.00,0.2077,0,0,33.0,33.0,34.0
149,2025-12-14T00:00:00+00:00,asia_open,1824,1848,2025-12-15T00:00:00+00:00,88172.17,bear,flat,82882.00,90472.40,0,0,0,0,no_hit,24.00,0.0811,0,1,33.0,33.0,34.0
150,2025-12-14T13:30:00+00:00,us_open,1837,1861,2025-12-15T13:00:00+00:00,88172.17,bear,bull,83572.00,90472.40,0,0,0,0,no_hit,24.00,0.0957,0,1,33.0,33.0,34.0
151,2025-12-15T00:00:00+00:00,asia_open,1848,1872,2025-12-16T00:00:00+00:00,86432.08,bear,bear,85920.83,86600.69,1,1,1,1,tp_hit_before_sl,16.66,0.1537,0,0,33.0,33.0,34.0
152,2025-12-15T13:30:00+00:00,us_open,1861,1885,2025-12-16T13:00:00+00:00,86432.08,flat,flat,86679.85,86117.64,1,1,1,0,tp_hit_before_sl,1.00,0.1924,0,0,33.0,34.0,33.0
153,2025-12-16T00:00:00+00:00,asia_open,1872,1896,2025-12-17T00:00:00+00:00,87863.42,flat,flat,85146.64,90385.15,1,1,1,0,tp_hit_before_sl,1.00,0.3712,0,0,33.0,34.0,33.0
154,2025-12-16T13:30:00+00:00,us_open,1885,1909,2025-12-17T13:00:00+00:00,87863.42,flat,flat,88590.12,87688.01,1,1,1,1,tp_hit_before_sl,16.56,0.4356,0,0,33.0,34.0,33.0
155,2025-12-17T00:00:00+00:00,asia_open,1896,1920,2025-12-18T00:00:00+00:00,86243.22,flat,flat,85146.64,90365.85,1,1,1,0,tp_hit_before_sl,1.00,0.3477,0,0,33.0,34.0,33.0
156,2025-12-17T13:30:00+00:00,us_open,1909,1933,2025-12-18T13:00:00+00:00,86243.22,bear,bull,79344.00,87311.22,0,0,0,0,sl_hit_before_tp,1.00,0.3395,0,1,33.0,33.0,34.0
157,2025-12-18T00:00:00+00:00,asia_open,1920,1944,2025-12-19T00:00:00+00:00,85516.41,bear,flat,84450.01,89477.61,0,0,0,0,sl_hit_before_tp,14.00,0.4759,1,1,33.0,33.0,34.0
158,2025-12-18T13:30:00+00:00,us_open,1933,1957,2025-12-19T13:00:00+00:00,85516.41,bear,bull,78675.10,86525.45,0,0,0,0,sl_hit_before_tp,1.00,0.5036,1,1,33.0,33.0,34.0
159,2025-12-19T00:00:00+00:00,asia_open,1944,1968,2025-12-20T00:00:00+00:00,88136.94,flat,flat,90365.85,85516.41,1,0,0,0,sl_hit_before_tp,1.00,0.4740,1,0,33.0,34.0,33.0
160,2025-12-19T13:30:00+00:00,us_open,1957,1981,2025-12-20T13:00:00+00:00,88136.94,bull,flat,92678.80,86769.01,0,0,0,0,no_hit,24.00,0.4728,1,1,34.0,33.0,33.0
161,2025-12-20T00:00:00+00:00,asia_open,1968,1992,2025-12-21T00:00:00+00:00,88360.90,flat,flat,88559.33,87933.80,1,1,1,0,tp_hit_before_sl,5.00,0.3597,0,0,33.0,34.0,33.0
162,2025-12-20T13:30:00+00:00,us_open,1981,2005,2025-12-21T13:00:00+00:00,88360.90,flat,bear,90365.85,85516.41,0,0,0,0,no_hit,24.00,0.2056,0,1,33.0,34.0,33.0
163,2025-12-21T00:00:00+00:00,asia_open,1992,2016,2025-12-22T00:00:00+00:00,88658.86,flat,flat,89208.64,87526.77,1,1,1,0,tp_hit_before_sl,24.00,0.0584,0,0,33.0,34.0,33.0
164,2025-12-21T13:30:00+00:00,us_open,2005,2029,2025-12-22T13:00:00+00:00,88658.86,flat,bull,89356.98,88433.91,0,0,0,0,sl_hit_before_tp,1.00,0.1621,0,1,33.0,34.0,33.0
165,2025-12-22T00:00:00+00:00,asia_open,2016,2040,2025-12-23T00:00:00+00:00,88620.79,flat,flat,90588.23,85516.41,1,1,1,0,tp_hit_before_sl,12.00,0.2138,0,0,33.0,34.0,33.0
166,2025-12-22T13:30:00+00:00,us_open,2029,2053,2025-12-23T13:00:00+00:00,88620.79,bear,bear,90588.23,85516.41,1,1,1,0,tp_hit_before_sl,1.00,0.1973,0,0,33.0,33.0,34.0
167,2025-12-23T00:00:00+00:00,asia_open,2040,2064,2025-12-24T00:00:00+00:00,87486.00,bear,flat,85516.41,88940.00,0,0,0,0,no_hit,24.00,0.2665,0,1,33.0,33.0,34.0
168,2025-12-23T13:30:00+00:00,us_open,2053,2077,2025-12-24T13:00:00+00:00,87486.00,flat,flat,87692.26,86992.99,1,1,1,0,tp_hit_before_sl,1.00,0.2585,0,0,33.0,34.0,33.0
169,2025-12-24T00:00:00+00:00,asia_open,2064,2088,2025-12-25T00:00:00+00:00,87669.45,flat,flat,87834.01,87351.19,1,1,1,0,tp_hit_before_sl,1.00,0.3162,0,0,33.0,34.0,33.0
170,2025-12-24T13:30:00+00:00,us_open,2077,2101,2025-12-25T13:00:00+00:00,87669.45,flat,flat,88493.95,87467.10,1,1,1,1,tp_hit_before_sl,21.74,0.3125,0,0,33.0,34.0,33.0
171,2025-12-25T00:00:00+00:00,asia_open,2088,2112,2025-12-26T00:00:00+00:00,87225.27,flat,flat,87423.18,86624.40,1,1,1,0,tp_hit_before_sl,1.00,0.1876,0,0,33.0,34.0,33.0
172,2025-12-25T13:30:00+00:00,us_open,2101,2125,2025-12-26T13:00:00+00:00,87225.27,bull,bull,87475.40,86778.41,1,1,1,0,tp_hit_before_sl,1.00,0.1413,0,0,34.0,33.0,33.0
173,2025-12-26T00:00:00+00:00,asia_open,2112,2136,2025-12-27T00:00:00+00:00,87369.56,flat,flat,85516.41,90268.42,1,1,1,0,tp_hit_before_sl,1.00,0.1666,0,0,33.0,34.0,33.0
174,2025-12-26T13:30:00+00:00,us_open,2125,2149,2025-12-27T13:00:00+00:00,87369.56,flat,flat,87621.81,86766.81,1,1,1,0,tp_hit_before_sl,1.00,0.3197,0,0,33.0,34.0,33.0
175,2025-12-27T00:00:00+00:00,asia_open,2136,2160,2025-12-28T00:00:00+00:00,87877.01,flat,flat,88618.88,87631.35,1,1,1,1,tp_hit_before_sl,1.36,0.3701,0,0,33.0,34.0,33.0
176,2025-12-27T13:30:00+00:00,us_open,2149,2173,2025-12-28T13:00:00+00:00,87877.01,flat,flat,88467.35,87571.34,1,1,1,1,tp_hit_before_sl,8.41,0.1888,0,0,33.0,34.0,33.0
177,2025-12-28T00:00:00+00:00,asia_open,2160,2184,2025-12-29T00:00:00+00:00,87952.71,flat,flat,88193.46,87378.45,1,1,1,0,tp_hit_before_sl,24.00,0.0720,0,0,33.0,34.0,33.0
178,2025-12-28T13:30:00+00:00,us_open,2173,2197,2025-12-29T13:00:00+00:00,87952.71,flat,bear,88530.48,87660.68,0,0,0,0,sl_hit_before_tp,5.00,0.0700,0,1,33.0,34.0,33.0
179,2025-12-29T00:00:00+00:00,asia_open,2184,2208,2025-12-30T00:00:00+00:00,87237.13,flat,flat,87440.51,86836.38,1,1,1,0,tp_hit_before_sl,1.00,0.0832,0,0,33.0,34.0,33.0
180,2025-12-29T13:30:00+00:00,us_open,2197,2221,2025-12-30T13:00:00+00:00,87237.13,bull,bull,87419.17,86772.43,1,1,1,0,tp_hit_before_sl,1.00,0.2719,0,0,34.0,33.0,33.0
181,2025-12-30T00:00:00+00:00,asia_open,2208,2232,2025-12-31T00:00:00+00:00,88485.49,flat,flat,88952.13,88258.89,1,1,1,1,tp_hit_before_sl,20.49,0.2865,0,0,33.0,34.0,33.0
182,2025-12-30T13:30:00+00:00,us_open,2221,2245,2025-12-31T13:00:00+00:00,88485.49,bull,bull,88981.17,88325.50,1,1,1,1,tp_hit_before_sl,16.13,0.1511,0,0,34.0,33.0,33.0
183,2025-12-31T00:00:00+00:00,asia_open,2232,2256,2026-01-01T00:00:00+00:00,87648.22,flat,flat,88658.86,86806.50,1,1,1,0,tp_hit_before_sl,1.00,0.2093,0,0,33.0,34.0,33.0
184,2025-12-31T13:30:00+00:00,us_open,2245,2269,2026-01-01T13:00:00+00:00,87648.22,flat,flat,88658.86,85516.41,1,1,1,0,tp_hit_before_sl,1.00,0.2357,0,0,33.0,34.0,33.0
185,2026-01-01T00:00:00+00:00,asia_open,2256,2280,2026-01-02T00:00:00+00:00,88839.04,flat,flat,89307.92,88558.33,1,1,1,1,tp_hit_before_sl,2.14,0.2078,0,0,33.0,34.0,33.0
186,2026-01-01T13:30:00+00:00,us_open,2269,2293,2026-01-02T13:00:00+00:00,88839.04,bull,bull,89341.80,88684.97,1,1,1,1,tp_hit_before_sl,8.09,0.1598,0,0,34.0,33.0,33.0
187,2026-01-02T00:00:00+00:00,asia_open,2280,2304,2026-01-03T00:00:00+00:00,89995.13,flat,flat,90540.98,89775.14,1,1,1,1,tp_hit_before_sl,10.30,0.1301,0,0,33.0,34.0,33.0
188,2026-01-02T13:30:00+00:00,us_open,2293,2317,2026-01-03T13:00:00+00:00,89995.13,flat,flat,90961.81,87954.88,1,1,1,0,tp_hit_before_sl,4.00,0.1805,0,0,33.0,34.0,33.0
189,2026-01-03T00:00:00+00:00,asia_open,2304,2328,2026-01-04T00:00:00+00:00,90628.01,bull,bull,91071.34,90478.28,1,1,1,1,tp_hit_before_sl,10.21,0.2505,0,0,34.0,33.0,33.0
190,2026-01-03T13:30:00+00:00,us_open,2317,2341,2026-01-04T13:00:00+00:00,90628.01,bull,bull,91106.34,90435.66,1,1,1,1,tp_hit_before_sl,15.85,0.2121,0,0,34.0,33.0,33.0
191,2026-01-04T00:00:00+00:00,asia_open,2328,2352,2026-01-05T00:00:00+00:00,91529.73,bull,bull,92043.48,91366.67,1,1,1,1,tp_hit_before_sl,16.67,0.1490,0,0,34.0,33.0,33.0
192,2026-01-04T13:30:00+00:00,us_open,2341,2365,2026-01-05T13:00:00+00:00,91529.73,bull,bull,92047.47,91385.41,1,1,1,1,tp_hit_before_sl,2.71,0.1723,0,0,34.0,33.0,33.0
193,2026-01-05T00:00:00+00:00,asia_open,2352,2376,2026-01-06T00:00:00+00:00,93859.71,flat,flat,94743.11,93701.51,1,1,1,1,tp_hit_before_sl,15.86,0.1738,0,0,33.0,34.0,33.0
194,2026-01-05T13:30:00+00:00,us_open,2365,2389,2026-01-06T13:00:00+00:00,93859.71,flat,flat,94593.51,93529.62,1,1,1,1,tp_hit_before_sl,8.14,0.1957,0,0,33.0,34.0,33.0
195,2026-01-06T00:00:00+00:00,asia_open,2376,2400,2026-01-07T00:00:00+00:00,93747.97,bear,bear,93510.03,94204.32,1,1,1,0,tp_hit_before_sl,7.00,0.2493,0,0,33.0,33.0,34.0
196,2026-01-06T13:30:00+00:00,us_open,2389,2413,2026-01-07T13:00:00+00:00,93747.97,bear,bear,93565.62,94211.22,1,1,1,0,tp_hit_before_sl,1.00,0.2264,0,0,33.0,33.0,34.0
197,2026-01-07T00:00:00+00:00,asia_open,2400,2424,2026-01-08T00:00:00+00:00,91364.16,flat,flat,91628.56,90939.35,1,1,1,0,tp_hit_before_sl,1.00,0.3421,0,0,33.0,34.0,33.0
198,2026-01-07T13:30:00+00:00,us_open,2413,2437,2026-01-08T13:00:00+00:00,91364.16,bear,bear,93859.71,89166.81,1,1,1,0,tp_hit_before_sl,1.00,0.3947,0,0,33.0,33.0,34.0
199,2026-01-08T00:00:00+00:00,asia_open,2424,2448,2026-01-09T00:00:00+00:00,91099.99,flat,flat,91410.65,90463.19,1,1,1,0,tp_hit_before_sl,1.00,0.2326,0,0,33.0,34.0,33.0
200,2026-01-08T13:30:00+00:00,us_open,2437,2461,2026-01-09T13:00:00+00:00,91099.99,flat,bear,92720.52,89186.41,0,0,0,0,no_hit,24.00,0.2721,0,1,33.0,34.0,33.0
201,2026-01-09T00:00:00+00:00,asia_open,2448,2472,2026-01-10T00:00:00+00:00,90641.28,flat,flat,92082.00,89311.00,1,1,1,0,tp_hit_before_sl,15.00,0.3021,0,0,33.0,34.0,33.0
202,2026-01-09T13:30:00+00:00,us_open,2461,2485,2026-01-10T13:00:00+00:00,90641.28,flat,flat,92082.55,89127.12,1,1,1,0,tp_hit_before_sl,2.00,0.2327,0,0,33.0,34.0,33.0
203,2026-01-10T00:00:00+00:00,asia_open,2472,2496,2026-01-11T00:00:00+00:00,90504.70,flat,flat,90770.76,90026.86,1,1,1,0,tp_hit_before_sl,2.00,0.2823,0,0,33.0,34.0,33.0
204,2026-01-10T13:30:00+00:00,us_open,2485,2509,2026-01-11T13:00:00+00:00,90504.70,flat,flat,90813.95,90079.68,1,1,1,0,tp_hit_before_sl,16.00,0.2194,0,0,33.0,34.0,33.0
205,2026-01-11T00:00:00+00:00,asia_open,2496,2520,2026-01-12T00:00:00+00:00,91013.65,flat,flat,91256.03,90523.16,1,1,1,0,tp_hit_before_sl,16.00,0.0884,0,0,33.0,34.0,33.0
206,2026-01-11T13:30:00+00:00,us_open,2509,2533,2026-01-12T13:00:00+00:00,91013.65,flat,bear,91724.43,90701.65,0,0,0,0,sl_hit_before_tp,6.00,0.0663,0,1,33.0,34.0,33.0
207,2026-01-12T00:00:00+00:00,asia_open,2520,2544,2026-01-13T00:00:00+00:00,91296.20,flat,flat,92519.95,90128.44,1,1,1,0,tp_hit_before_sl,3.00,0.1256,0,0,33.0,34.0,33.0
208,2026-01-12T13:30:00+00:00,us_open,2533,2557,2026-01-13T13:00:00+00:00,91296.20,flat,bull,92519.95,90128.44,0,0,0,0,sl_hit_before_tp,1.00,0.2754,0,1,33.0,34.0,33.0
209,2026-01-13T00:00:00+00:00,asia_open,2544,2568,2026-01-14T00:00:00+00:00,95414.00,flat,flat,96115.49,95178.39,1,1,1,1,tp_hit_before_sl,18.70,0.3472,0,0,33.0,34.0,33.0
210,2026-01-13T13:30:00+00:00,us_open,2557,2581,2026-01-14T13:00:00+00:00,95414.00,bear,bear,95158.73,95854.53,1,1,1,0,tp_hit_before_sl,1.00,0.2763,0,0,33.0,33.0,34.0
211,2026-01-14T00:00:00+00:00,asia_open,2568,2592,2026-01-15T00:00:00+00:00,96951.78,bull,flat,97549.53,96795.71,0,0,0,0,sl_hit_before_tp,1.00,0.3435,0,1,34.0,33.0,33.0
212,2026-01-14T13:30:00+00:00,us_open,2581,2605,2026-01-15T13:00:00+00:00,96951.78,flat,flat,97924.49,94048.23,1,1,1,0,tp_hit_before_sl,7.00,0.3460,0,0,33.0,34.0,33.0
213,2026-01-15T00:00:00+00:00,asia_open,2592,2616,2026-01-16T00:00:00+00:00,95604.80,flat,flat,96951.78,95134.00,1,1,1,0,tp_hit_before_sl,1.00,0.3183,0,0,33.0,34.0,33.0
214,2026-01-15T13:30:00+00:00,us_open,2605,2629,2026-01-16T13:00:00+00:00,95604.80,flat,flat,95918.78,95252.72,1,1,1,0,tp_hit_before_sl,1.00,0.3400,0,0,33.0,34.0,33.0
215,2026-01-16T00:00:00+00:00,asia_open,2616,2640,2026-01-17T00:00:00+00:00,95550.94,flat,flat,95736.56,95162.90,1,1,1,0,tp_hit_before_sl,1.00,0.2769,0,0,33.0,34.0,33.0
216,2026-01-16T13:30:00+00:00,us_open,2629,2653,2026-01-17T13:00:00+00:00,95550.94,flat,flat,95783.68,95087.37,1,1,1,0,tp_hit_before_sl,1.00,0.2111,0,0,33.0,34.0,33.0
217,2026-01-17T00:00:00+00:00,asia_open,2640,2664,2026-01-18T00:00:00+00:00,95147.77,flat,flat,95370.58,94781.76,1,1,1,0,tp_hit_before_sl,1.00,0.1617,0,0,33.0,34.0,33.0
218,2026-01-17T13:30:00+00:00,us_open,2653,2677,2026-01-18T13:00:00+00:00,95147.77,flat,flat,95342.66,94802.00,1,1,1,0,tp_hit_before_sl,1.00,0.1454,0,0,33.0,34.0,33.0
219,2026-01-18T00:00:00+00:00,asia_open,2664,2688,2026-01-19T00:00:00+00:00,93673.14,bear,bear,96951.78,90504.70,1,1,1,0,tp_hit_before_sl,1.00,0.0950,0,0,33.0,33.0,34.0
220,2026-01-18T13:30:00+00:00,us_open,2677,2701,2026-01-19T13:00:00+00:00,93673.14,bear,bear,95182.88,93159.99,1,1,1,0,tp_hit_before_sl,1.00,0.0952,0,0,33.0,33.0,34.0
221,2026-01-19T00:00:00+00:00,asia_open,2688,2712,2026-01-20T00:00:00+00:00,92631.00,flat,flat,93233.41,90776.92,1,1,1,0,tp_hit_before_sl,8.00,0.2181,0,0,33.0,34.0,33.0
222,2026-01-19T13:30:00+00:00,us_open,2701,2725,2026-01-20T13:00:00+00:00,92631.00,bear,bear,94064.97,90776.92,1,1,1,0,tp_hit_before_sl,1.00,0.2420,0,0,33.0,33.0,34.0
223,2026-01-20T00:00:00+00:00,asia_open,2712,2736,2026-01-21T00:00:00+00:00,88427.66,bull,bull,88678.09,88023.62,1,1,1,0,tp_hit_before_sl,1.00,0.1540,0,0,34.0,33.0,33.0
224,2026-01-20T13:30:00+00:00,us_open,2725,2749,2026-01-21T13:00:00+00:00,88427.66,flat,flat,88657.35,87927.71,1,1,1,0,tp_hit_before_sl,1.00,0.2076,0,0,33.0,34.0,33.0
225,2026-01-21T00:00:00+00:00,asia_open,2736,2760,2026-01-22T00:00:00+00:00,89454.73,bull,bull,89920.38,89287.20,1,1,1,1,tp_hit_before_sl,15.32,0.3062,0,0,34.0,33.0,33.0
226,2026-01-21T13:30:00+00:00,us_open,2749,2773,2026-01-22T13:00:00+00:00,89454.73,flat,flat,90030.32,89247.08,1,1,1,1,tp_hit_before_sl,18.19,0.2965,0,0,33.0,34.0,33.0
227,2026-01-22T00:00:00+00:00,asia_open,2760,2784,2026-01-23T00:00:00+00:00,89559.67,bear,flat,88515.37,90083.78,0,0,0,0,sl_hit_before_tp,1.00,0.5152,1,1,33.0,33.0,34.0
228,2026-01-22T13:30:00+00:00,us_open,2773,2797,2026-01-23T13:00:00+00:00,89559.67,flat,flat,90574.00,88427.66,1,0,0,0,no_hit,24.00,0.4846,1,0,33.0,34.0,33.0
229,2026-01-23T00:00:00+00:00,asia_open,2784,2808,2026-01-24T00:00:00+00:00,89600.26,flat,flat,91224.99,88515.37,1,1,1,0,tp_hit_before_sl,17.00,0.2134,0,0,33.0,34.0,33.0
230,2026-01-23T13:30:00+00:00,us_open,2797,2821,2026-01-24T13:00:00+00:00,89600.26,flat,flat,91224.99,88515.37,1,1,1,0,tp_hit_before_sl,4.00,0.2378,0,0,33.0,34.0,33.0
231,2026-01-24T00:00:00+00:00,asia_open,2808,2832,2026-01-25T00:00:00+00:00,89225.34,flat,flat,89422.52,88707.85,1,1,1,0,tp_hit_before_sl,1.00,0.2811,0,0,33.0,34.0,33.0
232,2026-01-24T13:30:00+00:00,us_open,2821,2845,2026-01-25T13:00:00+00:00,89225.34,flat,flat,89500.72,88871.39,1,1,1,0,tp_hit_before_sl,1.00,0.2129,0,0,33.0,34.0,33.0
233,2026-01-25T00:00:00+00:00,asia_open,2832,2856,2026-01-26T00:00:00+00:00,86670.36,flat,flat,86921.08,86115.12,1,1,1,0,tp_hit_before_sl,1.00,0.0851,0,0,33.0,34.0,33.0
234,2026-01-25T13:30:00+00:00,us_open,2845,2869,2026-01-26T13:00:00+00:00,86670.36,bull,bull,86893.13,86204.96,1,1,1,0,tp_hit_before_sl,1.00,0.1294,0,0,34.0,33.0,33.0
235,2026-01-26T00:00:00+00:00,asia_open,2856,2880,2026-01-27T00:00:00+00:00,88347.08,bear,flat,81279.00,91224.99,0,0,0,0,no_hit,24.00,0.2346,0,1,33.0,33.0,34.0
236,2026-01-26T13:30:00+00:00,us_open,2869,2893,2026-01-27T13:00:00+00:00,88347.08,bear,bear,88140.49,88710.37,1,1,1,0,tp_hit_before_sl,1.00,0.2789,0,0,33.0,33.0,34.0
237,2026-01-27T00:00:00+00:00,asia_open,2880,2904,2026-01-28T00:00:00+00:00,89250.00,flat,flat,89847.86,88928.32,1,1,1,1,tp_hit_before_sl,8.80,0.2801,0,0,33.0,34.0,33.0
238,2026-01-27T13:30:00+00:00,us_open,2893,2917,2026-01-28T13:00:00+00:00,89250.00,bull,bull,89713.00,89129.30,1,1,1,1,tp_hit_before_sl,8.54,0.2282,0,0,34.0,33.0,33.0
239,2026-01-28T00:00:00+00:00,asia_open,2904,2928,2026-01-29T00:00:00+00:00,89299.99,flat,flat,89571.07,88702.52,1,1,1,0,tp_hit_before_sl,10.00,0.3074,0,0,33.0,34.0,33.0
240,2026-01-28T13:30:00+00:00,us_open,2917,2941,2026-01-29T13:00:00+00:00,89299.99,bear,bear,88777.50,89521.48,1,1,1,1,tp_hit_before_sl,16.60,0.3677,0,0,33.0,33.0,34.0
241,2026-01-29T00:00:00+00:00,asia_open,2928,2952,2026-01-30T00:00:00+00:00,84650.16,bear,bear,83383.33,89348.00,1,1,1,0,tp_hit_before_sl,19.00,0.2842,0,0,33.0,33.0,34.0
242,2026-01-29T13:30:00+00:00,us_open,2941,2965,2026-01-30T13:00:00+00:00,84650.16,bear,bear,84191.00,84762.68,1,1,1,1,tp_hit_before_sl,4.17,0.2785,0,0,33.0,33.0,34.0
243,2026-01-30T00:00:00+00:00,asia_open,2952,2976,2026-01-31T00:00:00+00:00,84260.49,bear,flat,75000.00,87237.26,0,0,0,0,no_hit,24.00,0.4708,1,1,33.0,33.0,34.0
244,2026-01-30T13:30:00+00:00,us_open,2965,2989,2026-01-31T13:00:00+00:00,84260.49,bear,bear,81118.00,87237.26,1,0,0,0,no_hit,24.00,0.5848,1,0,33.0,33.0,34.0
245,2026-01-31T00:00:00+00:00,asia_open,2976,3000,2026-02-01T00:00:00+00:00,78741.09,flat,flat,78920.13,78200.78,1,1,1,0,tp_hit_before_sl,1.00,0.4172,0,0,33.0,34.0,33.0
246,2026-01-31T13:30:00+00:00,us_open,2989,3013,2026-02-01T13:00:00+00:00,78741.09,bear,bear,75719.90,83514.78,1,1,1,0,tp_hit_before_sl,5.00,0.2542,0,0,33.0,33.0,34.0
247,2026-02-01T00:00:00+00:00,asia_open,3000,3024,2026-02-02T00:00:00+00:00,76968.21,bull,bull,77166.49,76521.81,1,1,1,0,tp_hit_before_sl,1.00,0.4225,0,0,34.0,33.0,33.0
248,2026-02-01T13:30:00+00:00,us_open,3013,3037,2026-02-02T13:00:00+00:00,76968.21,bear,bull,67732.00,79424.00,0,0,0,0,no_hit,24.00,0.5426,1,1,33.0,33.0,34.0
249,2026-02-02T00:00:00+00:00,asia_open,3024,3048,2026-02-03T00:00:00+00:00,78738.61,bear,bull,78506.10,79207.95,0,0,0,1,sl_hit_before_tp,4.97,0.4537,0,1,33.0,33.0,34.0
250,2026-02-02T13:30:00+00:00,us_open,3037,3061,2026-02-03T13:00:00+00:00,78738.61,bear,bear,69290.00,79360.00,1,0,0,0,sl_hit_before_tp,2.00,0.5355,1,0,33.0,33.0,34.0
